risorsa;tipologia_risorsa;tipologia_movimento;importo_movimento;data_movimento;passaggio_fondi;categoria;categoria_dettaglio
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3239,63;06/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2048,21;06/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3858,64;06/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4725,04;06/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4751,2;06/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1385,35;06/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1094,79;06/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1300,79;07/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4149,5;07/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1457,75;07/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3943,04;07/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2747,45;08/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-454,36;08/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2872,11;08/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1341,78;08/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4999,48;08/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4963,3;08/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1066,44;08/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2740,63;08/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3707,38;08/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1037,49;09/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1889,18;09/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1072,8;09/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4522,31;09/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3047,82;09/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4128,27;09/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;615,14;09/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;555,65;09/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3465,87;10/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1413,41;10/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4201,99;10/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2555,81;10/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3736,05;10/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3511,7;10/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2977,49;10/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2246,59;10/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3524,37;10/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;999,8;11/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-851,69;11/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3793,63;11/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1888,52;11/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1044,69;11/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;249,73;12/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4782,48;12/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-325,78;12/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;199,62;12/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2660,66;12/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4885,71;12/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4433,38;12/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2342;12/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1064,68;12/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2764,66;12/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2401,3;13/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;176,71;13/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3566,59;13/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4744,59;13/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4452,46;13/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4678,37;13/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3501,67;13/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-636,29;14/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3132,73;14/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3580,05;15/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4016,4;15/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1750,71;15/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;310,12;15/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2315,28;15/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3232,03;16/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2341,27;16/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2532,33;17/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3087,09;17/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3464,53;17/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1248,21;17/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-595,02;17/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-797,35;17/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-922,21;18/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2717,64;18/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-211,43;18/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3655,24;18/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3877,04;19/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1501,94;19/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3818,39;19/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3697,31;20/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4100,63;20/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4488,98;20/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1729,26;20/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4303,47;20/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4663,88;20/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1510,86;21/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2566,97;21/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-609,07;21/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;187,36;21/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2360,73;21/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;708,85;21/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3070,52;22/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1957,55;22/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1342,24;22/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-80;22/08/2023;0;Logistica;Auto Aziendali
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-936,11;22/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;341,78;22/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-657,55;22/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-458,88;22/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4488,82;22/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3487,22;23/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1724,05;23/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1718,96;23/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1459,19;23/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3455,99;24/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;538,93;24/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;978,69;24/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3772,6;24/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-8200;24/08/2023;0;Amministrazione;Stipendi
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4022,43;25/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4722,9;25/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;759,44;25/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1933,2;25/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3000,41;25/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3821,28;25/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;260,52;25/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3943,11;26/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4869,22;26/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1634,29;26/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-837,36;26/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-774,78;26/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;726,25;27/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2815,54;27/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1023,1;27/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-85,25;28/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-170,12;28/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2199,31;28/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1233,3;28/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1173,68;29/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1067,44;30/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3905,8;30/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2606,44;30/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4044,83;30/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4135,26;30/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2135,32;31/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2816,83;31/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-729,55;31/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1930,98;31/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;473,3;01/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3157,67;01/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1521,59;01/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1680,79;01/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2236,17;01/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4744,83;01/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-546,64;01/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2455,88;01/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3322,18;02/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-672,87;02/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-829,04;02/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3694,14;02/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4034,62;02/09/2023;0;Reparti Operativi;Software
IT25O030692008000000001585;Conti Correnti - Deposito;Uscita;-242,66;03/09/2023;0;Finanziamenti;Prestito bancario
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-385,46;03/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3882,69;03/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-514,92;03/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1293,72;04/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3455,21;04/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4433,91;04/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1621,42;04/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4088,09;04/09/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-151,93;04/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-170,61;05/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2717,04;05/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2810,57;06/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;654,72;06/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3239,83;06/09/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3381,7;06/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-448,73;06/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3995,77;06/09/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;422,72;07/09/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1446,92;07/09/2023;0;Reparti Operativi;Hardware
